,game,year_x,genre_x,publisher_x,north america_x,europe_x,japan_x,rest of world_x,global_x,name,platform,year_of_release,na_sales,eu_sales,jp_sales,other_sales,global_sales,critic_score,critic_count,user_score,user_count,developer,rating,year_y,genre_y,publisher_y,north america_y,europe_y,japan_y,rest of world_y,global_y
11287,Metal Gear Solid V: The Phantom Pain,2015.0,Action,Konami Digital Entertainment,0.97,1.15,0.5,0.42,3.04,Metal Gear Solid: Snake Eater 3D,3DS,2012.0,0.15,0.11,0.1,0.02,0.38,78.0,46.0,7.8,167.0,Kojima Productions,M,2015.0,Action,Konami Digital Entertainment,0.49,0.25,0.02,0.07,0.83
11288,Metal Gear Solid V: The Phantom Pain,2015.0,Action,Konami Digital Entertainment,0.97,1.15,0.5,0.42,3.04,SAW,PS3,2009.0,0.13,0.17,0.0,0.06,0.36,59.0,41.0,6.4,28.0,Zombie Studios,M,2015.0,Action,Konami Digital Entertainment,0.49,0.25,0.02,0.07,0.83
11289,Metal Gear Solid V: The Phantom Pain,2015.0,Action,Konami Digital Entertainment,0.97,1.15,0.5,0.42,3.04,Teenage Mutant Ninja Turtles,GC,2003.0,0.26,0.07,0.0,0.01,0.34,57.0,25.0,8.0,8.0,Konami,E,2015.0,Action,Konami Digital Entertainment,0.49,0.25,0.02,0.07,0.83
11290,Metal Gear Solid V: The Phantom Pain,2015.0,Action,Konami Digital Entertainment,0.97,1.15,0.5,0.42,3.04,Elebits,Wii,2006.0,0.22,0.01,0.08,0.02,0.32,75.0,46.0,7.4,33.0,Konami,E,2015.0,Action,Konami Digital Entertainment,0.49,0.25,0.02,0.07,0.83
11291,Metal Gear Solid V: The Phantom Pain,2015.0,Action,Konami Digital Entertainment,0.97,1.15,0.5,0.42,3.04,Silent Hill: Downpour,X360,2012.0,0.22,0.08,0.0,0.02,0.32,68.0,38.0,7.3,269.0,Konami,M,2015.0,Action,Konami Digital Entertainment,0.49,0.25,0.02,0.07,0.83
11292,Metal Gear Solid V: The Phantom Pain,2015.0,Action,Konami Digital Entertainment,0.97,1.15,0.5,0.42,3.04,Silent Hill HD Collection,PS3,2012.0,0.15,0.1,0.03,0.04,0.32,70.0,33.0,4.8,136.0,Hijinx Studios,M,2015.0,Action,Konami Digital Entertainment,0.49,0.25,0.02,0.07,0.83
11293,Metal Gear Solid V: The Phantom Pain,2015.0,Action,Konami Digital Entertainment,0.97,1.15,0.5,0.42,3.04,Silent Hill: Shattered Memories,PSP,2010.0,0.09,0.13,0.01,0.07,0.3,73.0,28.0,7.5,43.0,"Climax Group, Climax Studios",M,2015.0,Action,Konami Digital Entertainment,0.49,0.25,0.02,0.07,0.83
11294,Metal Gear Solid V: The Phantom Pain,2015.0,Action,Konami Digital Entertainment,0.97,1.15,0.5,0.42,3.04,Teenage Mutant Ninja Turtles,XB,2003.0,0.22,0.06,0.0,0.01,0.3,56.0,22.0,8.4,9.0,Konami,E,2015.0,Action,Konami Digital Entertainment,0.49,0.25,0.02,0.07,0.83
11295,Metal Gear Solid V: The Phantom Pain,2015.0,Action,Konami Digital Entertainment,0.97,1.15,0.5,0.42,3.04,Metal Gear Solid V: Ground Zeroes,XOne,2014.0,0.15,0.11,0.0,0.02,0.29,76.0,13.0,5.4,348.0,Kojima Productions,M,2015.0,Action,Konami Digital Entertainment,0.49,0.25,0.02,0.07,0.83
11296,Metal Gear Solid V: The Phantom Pain,2015.0,Action,Konami Digital Entertainment,0.97,1.15,0.5,0.42,3.04,SAW,X360,2009.0,0.13,0.12,0.0,0.03,0.28,59.0,39.0,7.4,50.0,Zombie Studios,M,2015.0,Action,Konami Digital Entertainment,0.49,0.25,0.02,0.07,0.83
11297,Metal Gear Solid V: The Phantom Pain,2015.0,Action,Konami Digital Entertainment,0.97,1.15,0.5,0.42,3.04,Silent Hill 2: Restless Dreams,XB,2001.0,0.21,0.06,0.0,0.01,0.28,84.0,23.0,8.3,39.0,KCET,M,2015.0,Action,Konami Digital Entertainment,0.49,0.25,0.02,0.07,0.83
11298,Metal Gear Solid V: The Phantom Pain,2015.0,Action,Konami Digital Entertainment,0.97,1.15,0.5,0.42,3.04,Pro Evolution Soccer 2014,X360,2013.0,0.07,0.15,0.0,0.02,0.24,80.0,23.0,4.3,113.0,Konami,E,2015.0,Action,Konami Digital Entertainment,0.49,0.25,0.02,0.07,0.83
11299,Metal Gear Solid V: The Phantom Pain,2015.0,Action,Konami Digital Entertainment,0.97,1.15,0.5,0.42,3.04,Pro Evolution Soccer 2012,Wii,2011.0,0.08,0.08,0.03,0.02,0.21,79.0,9.0,7.0,12.0,Konami,E,2015.0,Action,Konami Digital Entertainment,0.49,0.25,0.02,0.07,0.83
11300,Metal Gear Solid V: The Phantom Pain,2015.0,Action,Konami Digital Entertainment,0.97,1.15,0.5,0.42,3.04,Frogger 3D,3DS,2011.0,0.16,0.03,0.0,0.01,0.21,54.0,11.0,5.5,8.0,Alpha Unit,E,2015.0,Action,Konami Digital Entertainment,0.49,0.25,0.02,0.07,0.83
11301,Metal Gear Solid V: The Phantom Pain,2015.0,Action,Konami Digital Entertainment,0.97,1.15,0.5,0.42,3.04,Teenage Mutant Ninja Turtles 3: Mutant Nightmare,PS2,2005.0,0.1,0.08,0.0,0.03,0.2,53.0,20.0,7.0,10.0,KCE Studios,E10+,2015.0,Action,Konami Digital Entertainment,0.49,0.25,0.02,0.07,0.83
11302,Metal Gear Solid V: The Phantom Pain,2015.0,Action,Konami Digital Entertainment,0.97,1.15,0.5,0.42,3.04,Silent Hill: Book of Memories,PSV,2012.0,0.1,0.05,0.0,0.04,0.2,58.0,57.0,5.1,102.0,WayForward,M,2015.0,Action,Konami Digital Entertainment,0.49,0.25,0.02,0.07,0.83
11303,Metal Gear Solid V: The Phantom Pain,2015.0,Action,Konami Digital Entertainment,0.97,1.15,0.5,0.42,3.04,Castlevania: Lords of Shadow 2,PS3,2014.0,0.03,0.12,0.02,0.03,0.2,63.0,55.0,7.8,528.0,Mercury Steam,M,2015.0,Action,Konami Digital Entertainment,0.49,0.25,0.02,0.07,0.83
11304,Metal Gear Solid V: The Phantom Pain,2015.0,Action,Konami Digital Entertainment,0.97,1.15,0.5,0.42,3.04,No More Heroes: Heroes' Paradise,PS3,2010.0,0.1,0.04,0.04,0.02,0.19,72.0,38.0,7.3,38.0,FeelPlus,M,2015.0,Action,Konami Digital Entertainment,0.49,0.25,0.02,0.07,0.83
11305,Metal Gear Solid V: The Phantom Pain,2015.0,Action,Konami Digital Entertainment,0.97,1.15,0.5,0.42,3.04,Silent Hill HD Collection,X360,2012.0,0.11,0.06,0.01,0.02,0.19,69.0,17.0,5.6,98.0,Konami,M,2015.0,Action,Konami Digital Entertainment,0.49,0.25,0.02,0.07,0.83
11306,Metal Gear Solid V: The Phantom Pain,2015.0,Action,Konami Digital Entertainment,0.97,1.15,0.5,0.42,3.04,Teenage Mutant Ninja Turtles 2: Battle Nexus,GC,2004.0,0.15,0.04,0.0,0.01,0.19,49.0,16.0,4.6,7.0,Konami,T,2015.0,Action,Konami Digital Entertainment,0.49,0.25,0.02,0.07,0.83
11307,Metal Gear Solid V: The Phantom Pain,2015.0,Action,Konami Digital Entertainment,0.97,1.15,0.5,0.42,3.04,Silent Hill 4: The Room,XB,2004.0,0.14,0.04,0.0,0.01,0.18,76.0,43.0,8.3,26.0,KCET,M,2015.0,Action,Konami Digital Entertainment,0.49,0.25,0.02,0.07,0.83
11308,Metal Gear Solid V: The Phantom Pain,2015.0,Action,Konami Digital Entertainment,0.97,1.15,0.5,0.42,3.04,Hellboy: The Science of Evil,PS3,2008.0,0.13,0.02,0.0,0.02,0.17,47.0,23.0,6.1,10.0,Krome Studios,T,2015.0,Action,Konami Digital Entertainment,0.49,0.25,0.02,0.07,0.83
11309,Metal Gear Solid V: The Phantom Pain,2015.0,Action,Konami Digital Entertainment,0.97,1.15,0.5,0.42,3.04,King Arthur,PS2,2004.0,0.07,0.05,0.0,0.02,0.13,59.0,22.0,8.0,10.0,Krome Studios,T,2015.0,Action,Konami Digital Entertainment,0.49,0.25,0.02,0.07,0.83
11310,Metal Gear Solid V: The Phantom Pain,2015.0,Action,Konami Digital Entertainment,0.97,1.15,0.5,0.42,3.04,Teenage Mutant Ninja Turtles 2: Battle Nexus,XB,2004.0,0.1,0.03,0.0,0.0,0.13,48.0,20.0,5.6,8.0,Konami,T,2015.0,Action,Konami Digital Entertainment,0.49,0.25,0.02,0.07,0.83
11311,Metal Gear Solid V: The Phantom Pain,2015.0,Action,Konami Digital Entertainment,0.97,1.15,0.5,0.42,3.04,Castlevania: Curse of Darkness,XB,2005.0,0.09,0.03,0.0,0.0,0.12,74.0,26.0,7.0,13.0,Konami,M,2015.0,Action,Konami Digital Entertainment,0.49,0.25,0.02,0.07,0.83
11312,Metal Gear Solid V: The Phantom Pain,2015.0,Action,Konami Digital Entertainment,0.97,1.15,0.5,0.42,3.04,Hellboy: The Science of Evil,X360,2008.0,0.1,0.0,0.0,0.01,0.11,44.0,31.0,5.7,9.0,Krome Studios,T,2015.0,Action,Konami Digital Entertainment,0.49,0.25,0.02,0.07,0.83
11313,Metal Gear Solid V: The Phantom Pain,2015.0,Action,Konami Digital Entertainment,0.97,1.15,0.5,0.42,3.04,Rengoku: The Tower of Purgatory,PSP,2005.0,0.1,0.0,0.0,0.01,0.11,43.0,30.0,5.6,22.0,Neverland,M,2015.0,Action,Konami Digital Entertainment,0.49,0.25,0.02,0.07,0.83
11314,Metal Gear Solid V: The Phantom Pain,2015.0,Action,Konami Digital Entertainment,0.97,1.15,0.5,0.42,3.04,Pro Evolution Soccer 2014,PC,2013.0,0.0,0.1,0.0,0.01,0.1,74.0,9.0,4.4,239.0,Konami,E,2015.0,Action,Konami Digital Entertainment,0.49,0.25,0.02,0.07,0.83
11315,Metal Gear Solid V: The Phantom Pain,2015.0,Action,Konami Digital Entertainment,0.97,1.15,0.5,0.42,3.04,Blades of Time,X360,2012.0,0.07,0.02,0.0,0.01,0.1,52.0,23.0,6.5,30.0,Gaijin Entertainment,M,2015.0,Action,Konami Digital Entertainment,0.49,0.25,0.02,0.07,0.83
11316,Metal Gear Solid V: The Phantom Pain,2015.0,Action,Konami Digital Entertainment,0.97,1.15,0.5,0.42,3.04,Blades of Time,PS3,2012.0,0.04,0.03,0.01,0.01,0.1,53.0,19.0,7.2,22.0,Gaijin Entertainment,M,2015.0,Action,Konami Digital Entertainment,0.49,0.25,0.02,0.07,0.83
11317,Metal Gear Solid V: The Phantom Pain,2015.0,Action,Konami Digital Entertainment,0.97,1.15,0.5,0.42,3.04,Tornado Outbreak,Wii,2009.0,0.09,0.0,0.0,0.01,0.1,71.0,7.0,8.2,5.0,Loose Cannon Studios,E10+,2015.0,Action,Konami Digital Entertainment,0.49,0.25,0.02,0.07,0.83
11318,Metal Gear Solid V: The Phantom Pain,2015.0,Action,Konami Digital Entertainment,0.97,1.15,0.5,0.42,3.04,Castlevania: Lords of Shadow 2,X360,2014.0,0.02,0.06,0.0,0.01,0.09,70.0,22.0,7.8,239.0,Mercury Steam,M,2015.0,Action,Konami Digital Entertainment,0.49,0.25,0.02,0.07,0.83
11319,Metal Gear Solid V: The Phantom Pain,2015.0,Action,Konami Digital Entertainment,0.97,1.15,0.5,0.42,3.04,Tornado Outbreak,PS3,2009.0,0.08,0.0,0.0,0.01,0.09,69.0,15.0,7.6,8.0,Loose Cannon Studios,E10+,2015.0,Action,Konami Digital Entertainment,0.49,0.25,0.02,0.07,0.83
11320,Metal Gear Solid V: The Phantom Pain,2015.0,Action,Konami Digital Entertainment,0.97,1.15,0.5,0.42,3.04,Tornado Outbreak,X360,2009.0,0.07,0.0,0.0,0.01,0.08,62.0,12.0,8.0,6.0,Loose Cannon Studios,E10+,2015.0,Action,Konami Digital Entertainment,0.49,0.25,0.02,0.07,0.83
11321,Metal Gear Solid V: The Phantom Pain,2015.0,Action,Konami Digital Entertainment,0.97,1.15,0.5,0.42,3.04,Metal Gear Solid V: The Phantom Pain,PC,2015.0,0.0,0.07,0.0,0.0,0.08,91.0,13.0,7.7,1963.0,Kojima Productions,M,2015.0,Action,Konami Digital Entertainment,0.49,0.25,0.02,0.07,0.83
11322,Metal Gear Solid V: The Phantom Pain,2015.0,Action,Konami Digital Entertainment,0.97,1.15,0.5,0.42,3.04,Silent Hill: Origins,PS2,2008.0,0.03,0.03,0.0,0.01,0.07,70.0,21.0,7.4,59.0,Climax Group,M,2015.0,Action,Konami Digital Entertainment,0.49,0.25,0.02,0.07,0.83
11323,Metal Gear Solid V: The Phantom Pain,2015.0,Action,Konami Digital Entertainment,0.97,1.15,0.5,0.42,3.04,NanoBreaker,PS2,2005.0,0.03,0.02,0.0,0.01,0.06,51.0,38.0,6.7,11.0,KCET,M,2015.0,Action,Konami Digital Entertainment,0.49,0.25,0.02,0.07,0.83
11324,Metal Gear Solid V: The Phantom Pain,2015.0,Action,Konami Digital Entertainment,0.97,1.15,0.5,0.42,3.04,Teenage Mutant Ninja Turtles 3: Mutant Nightmare,DS,2005.0,0.05,0.0,0.0,0.0,0.06,58.0,10.0,7.0,5.0,Konami,E,2015.0,Action,Konami Digital Entertainment,0.49,0.25,0.02,0.07,0.83
11325,Metal Gear Solid V: The Phantom Pain,2015.0,Action,Konami Digital Entertainment,0.97,1.15,0.5,0.42,3.04,Crime Life: Gang Wars,XB,2005.0,0.04,0.01,0.0,0.0,0.05,30.0,19.0,3.4,9.0,Hothouse Creations,M,2015.0,Action,Konami Digital Entertainment,0.49,0.25,0.02,0.07,0.83
11326,Metal Gear Solid V: The Phantom Pain,2015.0,Action,Konami Digital Entertainment,0.97,1.15,0.5,0.42,3.04,Hellboy: The Science of Evil,PSP,2008.0,0.04,0.0,0.0,0.0,0.04,42.0,14.0,7.1,13.0,Krome Studios,T,2015.0,Action,Konami Digital Entertainment,0.49,0.25,0.02,0.07,0.83
11327,Metal Gear Solid V: The Phantom Pain,2015.0,Action,Konami Digital Entertainment,0.97,1.15,0.5,0.42,3.04,Castlevania: Lords of Shadow 2,PC,2014.0,0.01,0.03,0.0,0.0,0.04,58.0,16.0,7.7,498.0,Mercury Steam,M,2015.0,Action,Konami Digital Entertainment,0.49,0.25,0.02,0.07,0.83
11328,Metal Gear Solid V: The Phantom Pain,2015.0,Action,Konami Digital Entertainment,0.97,1.15,0.5,0.42,3.04,Cy Girls,PS2,2004.0,0.02,0.01,0.0,0.0,0.04,53.0,28.0,8.8,4.0,KCEJ,M,2015.0,Action,Konami Digital Entertainment,0.49,0.25,0.02,0.07,0.83
11329,Metal Gear Solid V: The Phantom Pain,2015.0,Action,Konami Digital Entertainment,0.97,1.15,0.5,0.42,3.04,Rengoku II:  The Stairway To H.E.A.V.E.N.,PSP,2006.0,0.02,0.0,0.0,0.0,0.02,51.0,24.0,7.6,14.0,Neverland,T,2015.0,Action,Konami Digital Entertainment,0.49,0.25,0.02,0.07,0.83
11330,Metal Gear Solid V: The Phantom Pain,2015.0,Action,Konami Digital Entertainment,0.97,1.15,0.5,0.42,3.04,SAW,PC,2009.0,0.0,0.02,0.0,0.0,0.02,55.0,6.0,6.0,31.0,Zombie Studios,M,2015.0,Action,Konami Digital Entertainment,0.49,0.25,0.02,0.07,0.83
11331,Metal Gear Solid V: The Phantom Pain,2015.0,Action,Konami Digital Entertainment,0.97,1.15,0.5,0.42,3.04,Metal Gear Solid V: Ground Zeroes,PC,2014.0,0.0,0.01,0.0,0.0,0.01,80.0,20.0,7.6,412.0,Kojima Productions,M,2015.0,Action,Konami Digital Entertainment,0.49,0.25,0.02,0.07,0.83
11332,Metal Gear Solid V: The Definitive Experience,2016.0,Action,Konami Digital Entertainment,0.13,0.08,0.03,0.04,0.29,Metal Gear Solid 2: Sons of Liberty,PS2,2001.0,2.45,2.01,0.87,0.72,6.05,96.0,42.0,8.7,1026.0,KCEJ,M,2016.0,Action,Konami Digital Entertainment,0.1,0.0,0.0,0.01,0.11
11333,Metal Gear Solid V: The Definitive Experience,2016.0,Action,Konami Digital Entertainment,0.13,0.08,0.03,0.04,0.29,Metal Gear Solid,PS,1998.0,3.18,1.83,0.78,0.24,6.03,94.0,20.0,9.4,918.0,KCEJ,M,2016.0,Action,Konami Digital Entertainment,0.1,0.0,0.0,0.01,0.11
11334,Metal Gear Solid V: The Definitive Experience,2016.0,Action,Konami Digital Entertainment,0.13,0.08,0.03,0.04,0.29,Metal Gear Solid 4: Guns of the Patriots,PS3,2008.0,2.63,1.71,0.83,0.82,5.99,94.0,82.0,8.7,3558.0,Kojima Productions,M,2016.0,Action,Konami Digital Entertainment,0.1,0.0,0.0,0.01,0.11
11335,Metal Gear Solid V: The Definitive Experience,2016.0,Action,Konami Digital Entertainment,0.13,0.08,0.03,0.04,0.29,Metal Gear Solid 3: Snake Eater,PS2,2004.0,1.46,0.0,0.83,1.93,4.23,91.0,68.0,9.3,955.0,KCEJ,M,2016.0,Action,Konami Digital Entertainment,0.1,0.0,0.0,0.01,0.11
11336,Metal Gear Solid V: The Definitive Experience,2016.0,Action,Konami Digital Entertainment,0.13,0.08,0.03,0.04,0.29,Metal Gear Solid V: The Phantom Pain,PS4,2015.0,1.09,1.36,0.49,0.48,3.41,93.0,86.0,8.2,3943.0,"Kojima Productions, Moby Dick Studio",M,2016.0,Action,Konami Digital Entertainment,0.1,0.0,0.0,0.01,0.11
11337,Metal Gear Solid V: The Definitive Experience,2016.0,Action,Konami Digital Entertainment,0.13,0.08,0.03,0.04,0.29,Pro Evolution Soccer 2012,PS3,2011.0,0.34,0.96,0.55,0.33,2.19,80.0,41.0,6.6,132.0,Konami,E,2016.0,Action,Konami Digital Entertainment,0.1,0.0,0.0,0.01,0.11
11338,Metal Gear Solid V: The Definitive Experience,2016.0,Action,Konami Digital Entertainment,0.13,0.08,0.03,0.04,0.29,Metal Gear Solid: Peace Walker,PSP,2010.0,0.46,0.41,0.96,0.24,2.06,89.0,66.0,8.9,443.0,Kojima Productions,T,2016.0,Action,Konami Digital Entertainment,0.1,0.0,0.0,0.01,0.11
11339,Metal Gear Solid V: The Definitive Experience,2016.0,Action,Konami Digital Entertainment,0.13,0.08,0.03,0.04,0.29,Silent Hill,PS,1999.0,0.71,0.48,0.3,0.1,1.6,86.0,17.0,9.2,326.0,KCET,M,2016.0,Action,Konami Digital Entertainment,0.1,0.0,0.0,0.01,0.11
11340,Metal Gear Solid V: The Definitive Experience,2016.0,Action,Konami Digital Entertainment,0.13,0.08,0.03,0.04,0.29,Metal Gear Rising: Revengeance,PS3,2013.0,0.45,0.37,0.44,0.16,1.42,80.0,61.0,7.9,746.0,PlatinumGames,M,2016.0,Action,Konami Digital Entertainment,0.1,0.0,0.0,0.01,0.11
11341,Metal Gear Solid V: The Definitive Experience,2016.0,Action,Konami Digital Entertainment,0.13,0.08,0.03,0.04,0.29,Silent Hill 2,PS2,2001.0,0.62,0.49,0.0,0.16,1.28,89.0,34.0,8.9,557.0,KCET,M,2016.0,Action,Konami Digital Entertainment,0.1,0.0,0.0,0.01,0.11
11342,Metal Gear Solid V: The Definitive Experience,2016.0,Action,Konami Digital Entertainment,0.13,0.08,0.03,0.04,0.29,Metal Gear Solid V: Ground Zeroes,PS4,2014.0,0.45,0.47,0.17,0.18,1.27,75.0,70.0,6.2,1311.0,Kojima Productions,M,2016.0,Action,Konami Digital Entertainment,0.1,0.0,0.0,0.01,0.11
11343,Metal Gear Solid V: The Definitive Experience,2016.0,Action,Konami Digital Entertainment,0.13,0.08,0.03,0.04,0.29,Metal Gear Solid: Portable Ops,PSP,2006.0,0.38,0.35,0.38,0.08,1.18,87.0,54.0,8.2,147.0,Kojima Productions,M,2016.0,Action,Konami Digital Entertainment,0.1,0.0,0.0,0.01,0.11
11344,Metal Gear Solid V: The Definitive Experience,2016.0,Action,Konami Digital Entertainment,0.13,0.08,0.03,0.04,0.29,Castlevania: Lords of Shadow,PS3,2010.0,0.5,0.35,0.1,0.15,1.1,85.0,62.0,8.0,468.0,Mercury Steam,M,2016.0,Action,Konami Digital Entertainment,0.1,0.0,0.0,0.01,0.11
11345,Metal Gear Solid V: The Definitive Experience,2016.0,Action,Konami Digital Entertainment,0.13,0.08,0.03,0.04,0.29,Pro Evolution Soccer 2014,PS3,2013.0,0.03,0.41,0.51,0.0,0.95,78.0,39.0,4.1,303.0,Konami,E,2016.0,Action,Konami Digital Entertainment,0.1,0.0,0.0,0.01,0.11
11346,Metal Gear Solid V: The Definitive Experience,2016.0,Action,Konami Digital Entertainment,0.13,0.08,0.03,0.04,0.29,Castlevania: Lament of Innocence,PS2,2003.0,0.46,0.36,0.0,0.12,0.94,79.0,45.0,8.4,74.0,KCET,M,2016.0,Action,Konami Digital Entertainment,0.1,0.0,0.0,0.01,0.11
11347,Metal Gear Solid V: The Definitive Experience,2016.0,Action,Konami Digital Entertainment,0.13,0.08,0.03,0.04,0.29,Teenage Mutant Ninja Turtles,PS2,2003.0,0.45,0.35,0.0,0.12,0.92,59.0,29.0,8.7,31.0,KCE Studios,E,2016.0,Action,Konami Digital Entertainment,0.1,0.0,0.0,0.01,0.11
11348,Metal Gear Solid V: The Definitive Experience,2016.0,Action,Konami Digital Entertainment,0.13,0.08,0.03,0.04,0.29,Metal Gear Solid V: The Phantom Pain,XOne,2015.0,0.41,0.26,0.01,0.07,0.75,95.0,10.0,7.3,900.0,"Kojima Productions, Moby Dick Studio",M,2016.0,Action,Konami Digital Entertainment,0.1,0.0,0.0,0.01,0.11
11349,Metal Gear Solid V: The Definitive Experience,2016.0,Action,Konami Digital Entertainment,0.13,0.08,0.03,0.04,0.29,Silent Hill 3,PS2,2003.0,0.35,0.27,0.0,0.09,0.71,85.0,41.0,8.8,315.0,KCET,M,2016.0,Action,Konami Digital Entertainment,0.1,0.0,0.0,0.01,0.11
11350,Metal Gear Solid V: The Definitive Experience,2016.0,Action,Konami Digital Entertainment,0.13,0.08,0.03,0.04,0.29,Metal Gear Solid: Portable Ops Plus,PSP,2007.0,0.26,0.0,0.26,0.17,0.69,65.0,19.0,7.5,27.0,Kojima Productions,T,2016.0,Action,Konami Digital Entertainment,0.1,0.0,0.0,0.01,0.11
11351,Metal Gear Solid V: The Definitive Experience,2016.0,Action,Konami Digital Entertainment,0.13,0.08,0.03,0.04,0.29,Castlevania: Lords of Shadow,X360,2010.0,0.42,0.17,0.01,0.05,0.66,83.0,70.0,7.8,237.0,Mercury Steam,M,2016.0,Action,Konami Digital Entertainment,0.1,0.0,0.0,0.01,0.11
11352,Metal Gear Solid V: The Definitive Experience,2016.0,Action,Konami Digital Entertainment,0.13,0.08,0.03,0.04,0.29,Silent Hill: Shattered Memories,PS2,2010.0,0.13,0.22,0.01,0.23,0.59,77.0,8.0,6.8,82.0,Climax Group,M,2016.0,Action,Konami Digital Entertainment,0.1,0.0,0.0,0.01,0.11
11353,Metal Gear Solid V: The Definitive Experience,2016.0,Action,Konami Digital Entertainment,0.13,0.08,0.03,0.04,0.29,Metal Gear Solid V: Ground Zeroes,PS3,2014.0,0.14,0.12,0.27,0.05,0.59,66.0,5.0,5.9,242.0,Kojima Productions,M,2016.0,Action,Konami Digital Entertainment,0.1,0.0,0.0,0.01,0.11
11354,Metal Gear Solid V: The Definitive Experience,2016.0,Action,Konami Digital Entertainment,0.13,0.08,0.03,0.04,0.29,Pro Evolution Soccer 2012,PSP,2011.0,0.1,0.11,0.29,0.06,0.57,74.0,4.0,6.3,8.0,Konami,E,2016.0,Action,Konami Digital Entertainment,0.1,0.0,0.0,0.01,0.11
11355,Metal Gear Solid V: The Definitive Experience,2016.0,Action,Konami Digital Entertainment,0.13,0.08,0.03,0.04,0.29,Metal Gear Solid 3: Subsistence,PS2,2005.0,0.34,0.01,0.15,0.06,0.55,94.0,53.0,9.3,439.0,Aspect,M,2016.0,Action,Konami Digital Entertainment,0.1,0.0,0.0,0.01,0.11
11356,Metal Gear Solid V: The Definitive Experience,2016.0,Action,Konami Digital Entertainment,0.13,0.08,0.03,0.04,0.29,Metal Gear Solid 2: Substance,PS2,2002.0,0.18,0.14,0.16,0.05,0.52,87.0,17.0,9.0,126.0,KCEJ,M,2016.0,Action,Konami Digital Entertainment,0.1,0.0,0.0,0.01,0.11
11357,Metal Gear Solid V: The Definitive Experience,2016.0,Action,Konami Digital Entertainment,0.13,0.08,0.03,0.04,0.29,Silent Hill: Origins,PSP,2007.0,0.22,0.15,0.04,0.1,0.52,78.0,40.0,7.8,107.0,"Climax Group, Climax Studios",M,2016.0,Action,Konami Digital Entertainment,0.1,0.0,0.0,0.01,0.11
11358,Metal Gear Solid V: The Definitive Experience,2016.0,Action,Konami Digital Entertainment,0.13,0.08,0.03,0.04,0.29,Silent Hill 4: The Room,PS2,2004.0,0.25,0.19,0.0,0.06,0.51,76.0,54.0,7.8,191.0,KCET,M,2016.0,Action,Konami Digital Entertainment,0.1,0.0,0.0,0.01,0.11
11359,Metal Gear Solid V: The Definitive Experience,2016.0,Action,Konami Digital Entertainment,0.13,0.08,0.03,0.04,0.29,Pro Evolution Soccer 2012,X360,2011.0,0.1,0.34,0.0,0.07,0.5,78.0,36.0,6.6,55.0,Konami,E,2016.0,Action,Konami Digital Entertainment,0.1,0.0,0.0,0.01,0.11
11360,Metal Gear Solid V: The Definitive Experience,2016.0,Action,Konami Digital Entertainment,0.13,0.08,0.03,0.04,0.29,Metal Gear Rising: Revengeance,X360,2013.0,0.3,0.14,0.0,0.04,0.48,82.0,46.0,7.8,358.0,PlatinumGames,M,2016.0,Action,Konami Digital Entertainment,0.1,0.0,0.0,0.01,0.11
11361,Metal Gear Solid V: The Definitive Experience,2016.0,Action,Konami Digital Entertainment,0.13,0.08,0.03,0.04,0.29,Silent Hill: Shattered Memories,Wii,2009.0,0.22,0.19,0.01,0.05,0.47,79.0,56.0,8.0,226.0,"Climax Group, Climax Studios",M,2016.0,Action,Konami Digital Entertainment,0.1,0.0,0.0,0.01,0.11
11362,Metal Gear Solid V: The Definitive Experience,2016.0,Action,Konami Digital Entertainment,0.13,0.08,0.03,0.04,0.29,Metal Gear Solid: The Twin Snakes,GC,2004.0,0.3,0.08,0.07,0.01,0.47,85.0,54.0,9.0,142.0,Silicon Knights,M,2016.0,Action,Konami Digital Entertainment,0.1,0.0,0.0,0.01,0.11
11363,Metal Gear Solid V: The Definitive Experience,2016.0,Action,Konami Digital Entertainment,0.13,0.08,0.03,0.04,0.29,Silent Hill: Downpour,PS3,2012.0,0.21,0.15,0.04,0.06,0.46,64.0,41.0,6.9,262.0,Vatra,M,2016.0,Action,Konami Digital Entertainment,0.1,0.0,0.0,0.01,0.11
11364,Metal Gear Solid V: The Definitive Experience,2016.0,Action,Konami Digital Entertainment,0.13,0.08,0.03,0.04,0.29,Teenage Mutant Ninja Turtles 2: Battle Nexus,PS2,2004.0,0.22,0.17,0.0,0.06,0.44,47.0,25.0,7.8,12.0,KCE Studios,T,2016.0,Action,Konami Digital Entertainment,0.1,0.0,0.0,0.01,0.11
11365,Metal Gear Solid V: The Definitive Experience,2016.0,Action,Konami Digital Entertainment,0.13,0.08,0.03,0.04,0.29,Castlevania: Curse of Darkness,PS2,2005.0,0.18,0.14,0.05,0.05,0.42,70.0,30.0,7.5,46.0,Konami,M,2016.0,Action,Konami Digital Entertainment,0.1,0.0,0.0,0.01,0.11
11366,Metal Gear Solid V: The Definitive Experience,2016.0,Action,Konami Digital Entertainment,0.13,0.08,0.03,0.04,0.29,Metal Gear Solid: Snake Eater 3D,3DS,2012.0,0.15,0.11,0.1,0.02,0.38,78.0,46.0,7.8,167.0,Kojima Productions,M,2016.0,Action,Konami Digital Entertainment,0.1,0.0,0.0,0.01,0.11
